ID,OWNERID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTVIEWEDDATE,LASTREFERENCEDDATE,ANALYSIS_CODE__C,ANALYSIS_DIMENSION__C,ANALYSIS_NAME_DEL__C,LABEL__C,SHORT_HEADING__C,STATUS__C,LA1_CODE_LEGAL_ENTITY__C,LA2__C
a3S0X000000VlxLUAS,005b0000001FVCNAA4,FALSE,SOIAO,GBP,1585911656000,005b0000001FVCNAA4,1585911656000,005b0000001FVCNAA4,1585911656000,,,SOIAO,03,,Adv cert AML – Online Learning,,,a3Qb000000000syEAA,ICS - SOT - Singapore Other - Certificate in AML Awareness Training
a3S0X000000aZ9qUAE,005b0000001FVCNAA4,FALSE,OCL,GBP,1600168928000,005b0000001FVCNAA4,1600168928000,005b0000001FVCNAA4,1600168928000,,,OCL,03,,Online Continuous learning,,,a3Qb000000000t6EAA,
a3S0X000000hS7hUAE,005b0000001FVCNAA4,FALSE,SOIML,GBP,1591191234000,005b0000001FVCNAA4,1591191234000,005b0000001FVCNAA4,1591191234000,,,SOIML,03,,Cert AML Awareness - Online Learning,,,a3Qb000000000syEAA,ICS - SOT - Singapore Other - Certificate in AML Awareness Training
a3S67000000eEseEAE,005b0000000LhTlAAK,FALSE,ESWME,GBP,1619775331000,005b0000000LhTlAAK,1619775331000,005b0000000LhTlAAK,1619775331000,,,ESWME,03,,Essential Courses,,,a3Qb000000000t8EAA,
a3S67000000eEsjEAE,005b0000000LhTlAAK,FALSE,AMT,GBP,1619792577000,005b0000000LhTlAAK,1619792577000,005b0000000LhTlAAK,1619792577000,,,AMT,03,,Audit Manual Training,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S67000000eF38EAE,005b0000000LhTlAAK,FALSE,ESG,GBP,1620309581000,005b0000000LhTlAAK,1620309581000,005b0000000LhTlAAK,1620309581000,,,ESG,03,,CPD – ESG,,,a3Qb000000000t1EAA,
a3S67000000eFyYEAU,005b0000000L77LAAS,FALSE,DMS,GBP,1625217063000,005b0000000L77LAAS,1625217345000,005b0000000L77LAAS,1625217345000,,,DMS,03,,Diploma in Managing Sanctions Risk,,,a3Qb000000000t6EAA,ICT -Z - Not Analysed - ICA Advanced Certificate in Managing Sanctions Risk
a3S67000000eGJbEAM,005b0000001FVCNAA4,FALSE,L191,GBP,1626336770000,005b0000001FVCNAA4,1626336770000,005b0000001FVCNAA4,1626336770000,,,L191,03,,Public Investigation & Enforcement for Enviromental Officers,,,a3Qb000000000tIEAQ,
a3S67000000eGJgEAM,005b0000001FVCNAA4,FALSE,L048,GBP,1626338216000,005b0000001FVCNAA4,1626338216000,005b0000001FVCNAA4,1626338216000,,,L048,03,,Best Practise in Incident Review,,,a3Qb000000000tIEAQ,LT2 - LP1 - PUBLIC - Full Days CPD
a3Sb00000000z1PEAQ,005b0000000L061AAC,FALSE,HCON,GBP,1479489786000,005b0000000L061AAC,1479489786000,005b0000000L061AAC,1521255839000,,,HCON,03,,HCON,HCON,,a3Qb00000008ULuEAM,
a3Sb00000000zB9EAI,005b0000000L061AAC,FALSE,WH104,GBP,1480604371000,005b0000000L061AAC,1557495265000,005b0000001FVCNAA4,1557495265000,,,WH104,03,,Postage,WH104,,a3Qb00000008UFSEA2,WHC - WH1-KAM F2F Personal Customer Management - Postage
a3Sb00000000zBPEAY,005b0000000L061AAC,FALSE,WH201,GBP,1480604441000,005b0000000L061AAC,1481820713000,005b0000000L061AAC,1522854610000,,,WH201,03,,Events & Webinars,WH201,,a3Qb00000008UFSEA2,Education and Collaboration
a3Sb00000000zBrEAI,005b0000000L061AAC,FALSE,WH302,GBP,1480605401000,005b0000000L061AAC,1481820782000,005b0000000L061AAC,1521255839000,,,WH302,03,,Specialist Share Data,WH302,,a3Qb00000008UFSEA2,Analytics and Insight
a3Sb00000000zC1EAI,005b0000000L061AAC,FALSE,WH401,GBP,1480605449000,005b0000000L061AAC,1481820829000,005b0000000L061AAC,1553269600000,,,WH401,03,,Therapy Hubs,WH401,,a3Qb00000008UFSEA2,"WHC - WH4 - Planning, Resource and Optimisation"
a3Sb00000000zCLEAY,005b0000000L061AAC,FALSE,WH500,GBP,1480605525000,005b0000000L061AAC,1481820959000,005b0000000L061AAC,1488323932000,,,WH500,03,,Commissioning Excellence,WH500,,a3Qb00000008UFSEA2,NHS Collaboration
a3Sb00000000zCaEAI,005b0000000L061AAC,FALSE,WH503,GBP,1480605580000,005b0000000L061AAC,1481821006000,005b0000000L061AAC,1515810861000,,,WH503,03,,Network Meetings,WH503,,a3Qb00000008UFSEA2,NHS Collaboration
a3S0X000000hSbhUAE,005b0000001FVCNAA4,FALSE,EV1,GBP,1591699870000,005b0000001FVCNAA4,1591699870000,005b0000001FVCNAA4,1591699870000,,,EV1,03,,ICT Events,EV1,,a3Qb000000000t6EAA,ICT - Z - Not Analysed - ICA Advanced Certificate in UK Legal Compliance
a3Sb00000000zNaEAI,005b0000000L061AAC,FALSE,LWEB,GBP,1481536257000,005b0000000L061AAC,1557482253000,005b0000001FVCNAA4,1557482253000,,,LWEB,03,,CLT Ireland Webinars,LWEB,,a3Qb0000000kA4eEAE,LT2 - LT2 - PROFSSIONAL WITNESS - Online Webinars
a3Sb00000000ziUEAQ,005b0000000LhTlAAK,FALSE,Q07,GBP,1483701711000,005b0000000LhTlAAK,1483701711000,005b0000000LhTlAAK,1483820240000,,,Q07,03,,ICA Advanced Certificate in Practical CDD,,,a3Qb00000008Tn9EAE,
a3Sb00000000zj8EAA,005b0000000LhTlAAK,FALSE,Q301,GBP,1483702090000,005b0000000LhTlAAK,1483702090000,005b0000000LhTlAAK,1483820240000,,,Q301,03,,Certificate,,,a3Qb00000008Tn9EAE,
a3Sb00000001154EAA,005b0000000L061AAC,FALSE,IRO,GBP,1490621934000,005b0000000L061AAC,1557326196000,005b0000001FVCNAA4,1557326196000,,,IRO,03,,ICA Advanced Certificate in Managing Sanctions Risk Online,,,a3Qb000000000t6EAA,ICT - ONL - ONLINE - ICA Advanced Certificate in Managing Sanctions Risk
a3Sb00000004MfsEAE,005b0000000L061AAC,FALSE,2385,GBP,1410535454000,005b0000000L061AAC,1557497010000,005b0000001FVCNAA4,1557497010000,,,2385,03,,PFA 2015,,,a3Qb000000000tLEAQ,WLR - AP6 - AP Pensions - PFA 2015
a3Sb00000004MgMEAU,005b0000000L061AAC,FALSE,LCA01,GBP,1412270314000,005b0000000L061AAC,1554992858000,005b0000001FVCNAA4,1554992858000,,,LCA01,03,,LCA,,,a3Qb000000000tJEAQ,ARK - AE1 - Ark Events
a3Sb00000004MgREAU,005b0000000L061AAC,FALSE,4103,GBP,1412531761000,005b0000000L061AAC,1557489248000,005b0000001FVCNAA4,1557489248000,,,4103,03,,Mortascreen,,,a3Qb000000000tNEAQ,SME - SF3 - Smee & Ford Suppression Services - Mortascreen
a3Sb00000004MgWEAU,005b0000000L061AAC,FALSE,4102,GBP,1412531773000,005b0000000L061AAC,1557489216000,005b0000001FVCNAA4,1557489216000,,,4102,03,,Halo,,,a3Qb000000000tNEAQ,SME - SF3 - Smee & Ford Suppression Services
a3Sb00000004MggEAE,005b0000000L061AAC,FALSE,6615,GBP,1412531986000,005b0000000L061AAC,1424887657000,005b0000000L061AAC,1424887657000,,,6615,03,,Millennium Lists,,,a3Qb000000000tKEAQ,
a3Sb00000004MglEAE,005b0000000L061AAC,FALSE,6625,GBP,1412532002000,005b0000000L061AAC,1557488151000,005b0000001FVCNAA4,1557488151000,,,6625,03,,Smartdepart/Smartlink,,,a3Qb000000000tKEAQ,MIL - ML1 -Wilmington Millennuim - Smartdepart/Smartlink
a3S0X000000VlxGUAS,005b0000001FVCNAA4,FALSE,SOIFD,GBP,1585911620000,005b0000001FVCNAA4,1585911620000,005b0000001FVCNAA4,1585911620000,,,SOIFD,03,,Advanced Certificate in Fraud Management Online,,,a3Qb000000000syEAA,ICS - SOT - Singapore Other - Certificate in AML Awareness Training
a3S0X000000VlxzUAC,005b0000001FVCNAA4,FALSE,INH,GBP,1586183960000,005b0000001FVCNAA4,1586183960000,005b0000001FVCNAA4,1586183960000,,,INH,03,,In House Online,,,a3Qb000000000t6EAA,ICT - IHG - Inhouse General - In House Training
a3S67000000eFIXEA2,005b0000001FVCNAA4,FALSE,CBT,GBP,1621951659000,005b0000001FVCNAA4,1621951659000,005b0000001FVCNAA4,1621951659000,,,CBT,03,,CPD – Cryptocurrencies,,,a3Qb000000000t1EAA,
a3S67000000eFUsEAM,005b0000000LhTlAAK,FALSE,LEDD,GBP,1622641044000,005b0000000LhTlAAK,1622641044000,005b0000000LhTlAAK,1622641044000,,,LEDD,03,,Intro to Investigations-Digital Forensics Electronic Disclosure/eDiscovery (LT),,,a3Qb000000000tIEAQ,
a3S67000000eFUxEAM,005b0000000LhTlAAK,FALSE,LTBML,GBP,1622642412000,005b0000000LhTlAAK,1622642412000,005b0000000LhTlAAK,1622642412000,,,LTBML,03,,ICA (LT) Specialist Cert in Trade Based Money Laundering,,,a3Qb000000000tIEAQ,
a3Sb00000000z10EAA,005b0000001FVCNAA4,FALSE,LSCM,GBP,1479383213000,005b0000001FVCNAA4,1557482176000,005b0000001FVCNAA4,1557482176000,,,LSCM,03,,ICA Specialist Cert in Money Laundering,,,a3Qb000000000tIEAQ,LT2 - LT2 - PROFESSIONAL WITNESS - ICA Specialist Certificate in Money Risk
a3Sb00000000zBEEAY,005b0000000L061AAC,FALSE,WH200,GBP,1480604393000,005b0000000L061AAC,1481820700000,005b0000000L061AAC,1524534647000,,,WH200,03,,Online Education,WH200,,a3Qb00000008UFSEA2,Education and Collaboration
a3Sb00000000zBUEAY,005b0000000L061AAC,FALSE,WH202,GBP,1480604483000,005b0000000L061AAC,1481820730000,005b0000000L061AAC,1486755179000,,,WH202,03,,OnMedica UK,WH202,,a3Qb00000008UFSEA2,Education and Collaboration
a3Sb00000000zBZEAY,005b0000000L061AAC,FALSE,WH300,GBP,1480604516000,005b0000000L061AAC,1481820765000,005b0000000L061AAC,1521735132000,,,WH300,03,,Bespoke & Tailored Analytics Offerings,WH300,,a3Qb00000008UFSEA2,Analytics and Insight
a3Sb00000000zBmEAI,005b0000000L061AAC,FALSE,WH301,GBP,1480605378000,005b0000000L061AAC,1481820772000,005b0000000L061AAC,1481941997000,,,WH301,03,,Trackers,WH301,,a3Qb00000008UFSEA2,Analytics and Insight
a3Sb00000004MgCEAU,005b0000000L061AAC,FALSE,PJ05,GBP,1411469987000,005b0000000L061AAC,1424887539000,005b0000000L061AAC,1424887539000,,,PJ05,03,,TFR,,,a3Qb000000000tJEAQ,
a3S0X000000aXe8UAE,005b0000001FVCNAA4,FALSE,LINT,GBP,1597920725000,005b0000001FVCNAA4,1597920725000,005b0000001FVCNAA4,1597920725000,,,LINT,03,,ICA Specialist Certificate (LT) in Financial Crime Risk in New Technology,,,a3Qb000000000tIEAQ,
a3S0X000000hUhNUAU,005b0000001FVCNAA4,FALSE,ISK,GBP,1596016848000,005b0000001FVCNAA4,1596016848000,005b0000001FVCNAA4,1596016848000,,,ISK,03,,Cert in KYC and CDD,,,a3Qb000000000syEAA,
a3S0X000000hVHfUAM,005b0000001FVCNAA4,FALSE,CRT,GBP,1596637413000,005b0000001FVCNAA4,1596637413000,005b0000001FVCNAA4,1596637413000,,,CRT,03,,Cert in ML Risk in New Technology - Online,,,a3Qb000000000t8EAA,
a3S0X000000hVHuUAM,005b0000001FVCNAA4,FALSE,CCE,GBP,1596637644000,005b0000001FVCNAA4,1596637644000,005b0000001FVCNAA4,1596637644000,,,CCE,03,,Cert in Combating Financial Terrorism,,,a3Qb000000000t8EAA,
a3S0X000000keskUAA,005b0000000LhTlAAK,FALSE,L850,GBP,1515072709000,005b0000000LhTlAAK,1557481362000,005b0000001FVCNAA4,1557481362000,,,L850,03,,Serious Incident Training,,,a3Qb000000000tIEAQ,LT2 - LT2 - PROFESSIONAL WITNESS - Serious Incident Training
a3Sb00000004NPuEAM,005b0000000L061AAC,FALSE,3750,GBP,1419335816000,005b0000000L061AAC,1554992578000,005b0000001FVCNAA4,1554992578000,,,3750,03,,Solicitors Journal,,,a3Qb000000000tJEAQ,ARK - A6G - Legal Magazines
a3Sb00000004NQ4EAM,005b0000000L061AAC,FALSE,E22,GBP,1419338510000,005b0000000L061AAC,1554992683000,005b0000001FVCNAA4,1554992683000,,,E22,03,,ARK Conferences,,,a3Qb000000000tJEAQ,ARK - AE1 - Ark Events
a3Sb00000004NQEEA2,005b0000000L061AAC,FALSE,W12,GBP,1419338560000,005b0000000L061AAC,1424887602000,005b0000000L061AAC,1510480399000,,,W12,03,,ARK Webinars,,,a3Qb000000000tJEAQ,
a3Sb00000004OTwEAM,005b0000000L061AAC,FALSE,3617,GBP,1424881111000,005b0000000L061AAC,1424887244000,005b0000000L061AAC,1424887244000,1632325289000,1632325289000,3617,03,3617,DATA - Primary Care Commissioning,,,a3Qb000000000swEAA,
a3Sb00000004OU7EAM,005b0000000L061AAC,FALSE,3651,GBP,1424881111000,005b0000000L061AAC,1424887244000,005b0000000L061AAC,1424887244000,,,3651,03,3651,DATA - Operating Theatres,,,a3Qb000000000swEAA,
a3Sb00000004OUCEA2,005b0000000L061AAC,FALSE,3658,GBP,1424881111000,005b0000000L061AAC,1424887244000,005b0000000L061AAC,1424887244000,,,3658,03,3658,BOL - Operating Threatres,,,a3Qb000000000swEAA,
a3Sb00000004OUEEA2,005b0000000L061AAC,FALSE,3660,GBP,1424881111000,005b0000000L061AAC,1424887244000,005b0000000L061AAC,1424887244000,,,3660,03,3660,DATA - Retail Pharmacists,,,a3Qb000000000swEAA,
a3Sb00000004OUFEA2,005b0000000L061AAC,FALSE,3662,GBP,1424881111000,005b0000000L061AAC,1424887244000,005b0000000L061AAC,1424887244000,,,3662,03,3662,BOL - Medical Laboratory Professionals,,,a3Qb000000000swEAA,
a3S0X000000ket4UAA,005b0000001FVCNAA4,FALSE,ADR,GBP,1516277602000,005b0000001FVCNAA4,1516277602000,005b0000001FVCNAA4,1523669578000,,,ADR,03,,AML Diploma – Re-Certification - Online,,,a3Qb000000000t6EAA,
a3S67000000abwpEAA,005b0000001FVCNAA4,FALSE,MOICO,GBP,1605002668000,005b0000001FVCNAA4,1606156779000,005b0000001FVCNAA4,1606156779000,,,MOICO,03,,Adv Cert Compliance - Online Learning,,,a3Q0X000000poSsUAI,ICM - Z - Blank - Blank
a3S67000000adMAEAY,0050X000008uaG0QAI,FALSE,1922,GBP,1608470907000,0050X000008uaG0QAI,1609245553000,005b0000000L77LAAS,1609245553000,,,1922,03,,AXCO Americas,1922,,a3Q67000000aVmkEAE,
a3S67000000adMKEAY,0050X000008uaG0QAI,FALSE,1924,GBP,1608470997000,0050X000008uaG0QAI,1609245591000,005b0000000L77LAAS,1609245591000,,,1924,03,,AXCO Asia Pacific,1924,,a3Q67000000aVmkEAE,
a3S67000000af5zEAA,005b0000001FVCNAA4,FALSE,MYP,GBP,1612959167000,005b0000001FVCNAA4,1612959167000,005b0000001FVCNAA4,1612959167000,,,MYP,03,,My Practice,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S67000000eC8eEAE,005b0000001FVCNAA4,FALSE,IHE,GBP,1614089983000,005b0000001FVCNAA4,1614089983000,005b0000001FVCNAA4,1614089983000,,,IHE,03,,In House Essential Workshops,,,a3Qb000000000t6EAA,ICT - L82 - In House General - In House Bespoke
a3S67000000eC8jEAE,005b0000001FVCNAA4,FALSE,ESW,GBP,1614090373000,005b0000001FVCNAA4,1614090373000,005b0000001FVCNAA4,1614090373000,,,ESW,03,,Public Essential Workshops,,,a3Qb000000000t6EAA,ICT - Z - Not Analysed - Advanced Certificate in Business Compliance
a3S67000000eC8yEAE,005b0000001FVCNAA4,FALSE,ICLES,GBP,1614090570000,005b0000001FVCNAA4,1614090570000,005b0000001FVCNAA4,1614090570000,,,ICLES,03,,Certificate in Compliance (Spanish),ICLFES,,a3Qb000000000t6EAA,
a3S67000000eCUzEAM,005b0000001FVCNAA4,FALSE,L157,GBP,1614785396000,005b0000001FVCNAA4,1614785396000,005b0000001FVCNAA4,1614785396000,,,L157,03,,Public Succeeding at Oral Hearings for Local Authorities,L157,,a3Qb000000000tIEAQ,
a3S67000000eCV4EAM,005b0000000LhTlAAK,FALSE,LCO,GBP,1614872228000,005b0000000LhTlAAK,1614872228000,005b0000000LhTlAAK,1614872228000,,,LCO,03,,ICA Learning course,,,a3Qb000000000t8EAA,
a3S0X000000VlxQUAS,005b0000001FVCNAA4,FALSE,SOISC,GBP,1585911689000,005b0000001FVCNAA4,1585911689000,005b0000001FVCNAA4,1585911689000,,,SOISC,03,,Specialist Certificates,,,a3Qb000000000syEAA,ICS - SOT - Singapore Other - Certificate in AML Awareness Training
a3S0X000000Vms7UAC,005b0000001FVCNAA4,FALSE,CEO,GBP,1587565748000,005b0000001FVCNAA4,1587565748000,005b0000001FVCNAA4,1587565748000,,,CEO,03,,Adv Cert CDD Online,CEO,,a3Qb000000000t6EAA,ICT - Z - Not analysed - Compliance Diploma - Re-Certification
a3S67000000eF33EAE,005b0000000LhTlAAK,FALSE,SPAC,GBP,1620309563000,005b0000000LhTlAAK,1620309563000,005b0000000LhTlAAK,1620309563000,,,SPAC,03,,CDP – SPAC,,,a3Qb000000000t1EAA,
a3S67000000eF3SEAU,005b0000000LhTlAAK,FALSE,L119,GBP,1620647401000,005b0000000LhTlAAK,1620647401000,005b0000000LhTlAAK,1620647401000,,,L119,03,,Practical Applications of GDPR Regulations during Case Building,,,a3Qb000000000tIEAQ,
a3S67000000eFhcEAE,005b0000001FVCNAA4,FALSE,LSARS,GBP,1623759166000,005b0000001FVCNAA4,1623759166000,005b0000001FVCNAA4,1623759166000,,,LSARS,03,,ICA (LT) Managing SARS Investigations - Best Practice Guide,,,a3Qb000000000tIEAQ,LT2 - LP1 - PUBLIC - Full Days CPD
a3Sb00000000zApEAI,005b0000000L061AAC,FALSE,WH100,GBP,1480604227000,005b0000000L061AAC,1481815173000,005b0000000L061AAC,1521735132000,,,WH100,03,,CRM Data & Data Solutions,WH100,,a3Qb00000008UFSEA2,Engagement
a3Sb00000000zB4EAI,005b0000000L061AAC,FALSE,WH103,GBP,1480604349000,005b0000000L061AAC,1481820665000,005b0000000L061AAC,1486254893000,,,WH103,03,,MIA,WH103,,a3Qb00000008UFSEA2,Engagement
a3Sb00000000zBwEAI,005b0000000L061AAC,FALSE,WH400,GBP,1480605433000,005b0000000L061AAC,1481820818000,005b0000000L061AAC,1553269600000,,,WH400,03,,Fusion,WH400,,a3Qb00000008UFSEA2,"WHC - WH4 - Planning, Resource and Optimisation"
a3Sb00000000zC6EAI,005b0000000L061AAC,FALSE,WH402,GBP,1480605469000,005b0000000L061AAC,1481820841000,005b0000000L061AAC,1553269600000,,,WH402,03,,List Building & Research,WH402,,a3Qb00000008UFSEA2,"WHC - WH4 - Planning, Resource and Optimisation"
a3Sb00000000zCQEAY,005b0000000L061AAC,FALSE,WH501,GBP,1480605540000,005b0000000L061AAC,1481820989000,005b0000000L061AAC,1481941997000,,,WH501,03,,Service Redesign,WH501,,a3Qb00000008UFSEA2,NHS Collaboration
a3Sb00000000zCVEAY,005b0000000L061AAC,FALSE,WH502,GBP,1480605556000,005b0000000L061AAC,1481821002000,005b0000000L061AAC,1491009450000,,,WH502,03,,Qpass Portfolio,WH502,,a3Qb00000008UFSEA2,NHS Collaboration
a3Sb00000000zCfEAI,005b0000000L061AAC,FALSE,WH504,GBP,1480605606000,005b0000000L061AAC,1481821010000,005b0000000L061AAC,1486257424000,,,WH504,03,,Disease Insight Reports,WH504,,a3Qb00000008UFSEA2,NHS Collaboration
a3S0X000000hS7mUAE,005b0000001FVCNAA4,FALSE,SOCCO,GBP,1591191303000,005b0000001FVCNAA4,1591191303000,005b0000001FVCNAA4,1591191303000,,,SOCCO,03,,Certificate in CDD/KYC - Online,,,a3Qb000000000syEAA,ICS - SOT - Singapore Other - Certificate in AML Awareness Training
a3S0X000000hS7rUAE,005b0000001FVCNAA4,FALSE,SOIFO,GBP,1591191369000,005b0000001FVCNAA4,1591191369000,005b0000001FVCNAA4,1591191369000,,,SOIFO,03,,Cert Financial Crime - Online Learning,,,a3Qb000000000syEAA,ICS - SOT - Singapore Other - Certificate in AML Awareness Training
a3S0X000000hSbmUAE,005b0000001FVCNAA4,FALSE,MOCPF,GBP,1591955313000,005b0000001FVCNAA4,1591955339000,005b0000001FVCNAA4,1591955339000,,,MOCPF,03,,Certified Professional in Financial Crime Compliance VILT,,,a3Q0X000000poSsUAI,
a3S0X000000hUcXUAU,005b0000001FVCNAA4,FALSE,LMOB,GBP,1595840707000,005b0000001FVCNAA4,1595840707000,005b0000001FVCNAA4,1595840707000,,,LMOB,03,,ICA Specialist Certificate (LT) in Financial Crime Risk in Mobile Financial Services,,,a3Qb000000000tIEAQ,
a3Sb00000000zCkEAI,005b0000000L061AAC,FALSE,WH505,GBP,1480605624000,005b0000000L061AAC,1481821013000,005b0000000L061AAC,1521735132000,,,WH505,03,,iPad app,WH505,,a3Qb00000008UFSEA2,NHS Collaboration
a3Sb00000000zajEAA,005b0000000L061AAC,FALSE,N100,GBP,1482170747000,005b0000000L061AAC,1483033492000,005b0000000L77LAAS,1483065438000,,,N100,03,,eVantage,,,a3Qb00000008URsEAM,
a3Sb00000000ziAEAQ,005b0000000LhTlAAK,FALSE,Q01,GBP,1483701506000,005b0000000LhTlAAK,1483701506000,005b0000000LhTlAAK,1517452410000,,,Q01,03,,ICA International Qualification in AML,,,a3Qb00000008Tn9EAE,
a3Sb00000000ziFEAQ,005b0000000LhTlAAK,FALSE,Q02,GBP,1483701588000,005b0000000LhTlAAK,1483701588000,005b0000000LhTlAAK,1483820240000,,,Q02,03,,ICA Advanced Certificate in Managing Fraud,,,a3Qb00000008Tn9EAE,
a3Sb00000000ziKEAQ,005b0000000LhTlAAK,FALSE,Q06,GBP,1483701625000,005b0000000LhTlAAK,1483701625000,005b0000000LhTlAAK,1483820240000,,,Q06,03,,ICA Advanced Certificate in Managing Fraud,,,a3Qb00000008Tn9EAE,
a3Sb00000000ziPEAQ,005b0000000LhTlAAK,FALSE,Q03,GBP,1483701696000,005b0000000LhTlAAK,1483701696000,005b0000000LhTlAAK,1504365627000,,,Q03,03,,ICA Advanced Certificate in Practical CDD,,,a3Qb00000008Tn9EAE,
a3Sb00000000zieEAA,005b0000000LhTlAAK,FALSE,Q08,GBP,1483701809000,005b0000000LhTlAAK,1557239934000,005b0000001FVCNAA4,1557239934000,,,Q08,03,,ICA Advanced Certificate in Sanctions Risk Managment,,,a3Qb00000008Tn9EAE,ICN - NA2 - Online - ICA Adv Certificate in Sanctions Risk Management
a3Sb00000000zijEAA,005b0000000LhTlAAK,FALSE,Q05,GBP,1483701885000,005b0000000LhTlAAK,1483701885000,005b0000000LhTlAAK,1483820240000,,,Q05,03,,ICA International Qualification in AML,,,a3Qb00000008Tn9EAE,
a3Sb00000000zioEAA,005b0000000LhTlAAK,FALSE,Q09,GBP,1483701954000,005b0000000LhTlAAK,1483701954000,005b0000000LhTlAAK,1483820240000,,,Q09,03,,ICA Certificate in KYC and CDD,,,a3Qb00000008Tn9EAE,
a3Sb00000000zitEAA,005b0000000LhTlAAK,FALSE,Q10,GBP,1483701981000,005b0000000LhTlAAK,1557239959000,005b0000001FVCNAA4,1557239959000,,,Q10,03,,ICA Certificate in KYC and CDD,,,a3Qb00000008Tn9EAE,ICN - NA2 - Online - ICA Certificate in KYC and CDD
a3Sb00000000ziyEAA,005b0000000LhTlAAK,FALSE,Q101,GBP,1483702015000,005b0000000LhTlAAK,1557239986000,005b0000001FVCNAA4,1557239986000,,,Q101,03,,Diploma Level,,,a3Qb00000008Tn9EAE,ICN - NA - Inhouse - Diploma Level
a3Sb000000010k3EAA,005b0000000L061AAC,FALSE,ISO,GBP,1488292506000,005b0000000L061AAC,1555080011000,005b0000001FVCNAA4,1555080011000,,,ISO,03,,ICA Advanced Certificate in Managing Sanctions Risk Online,,,a3Qb000000000t6EAA,ICA - CA1 - Compliance Association - ISO Audits
a3Sb0000000116qEAA,005b0000000L061AAC,FALSE,IBK,GBP,1490966848000,005b0000000L061AAC,1490966848000,005b0000000L061AAC,1494064871000,,,IBK,03,,ICA Advanced Certificate in Business Compliance - Kuwait,,,a3Qb000000000t8EAA,
a3Sb000000011BlEAI,005b0000000L77LAAS,FALSE,CRS,GBP,1492687121000,005b0000000L77LAAS,1554998254000,005b0000001FVCNAA4,1554998254000,,,CRS,03,,CRS,,,a3Qb000000000t1EAA,CLI - CER - Certificates CRS
a3Sb00000004MfTEAU,005b0000000L061AAC,FALSE,5547,GBP,1410535334000,005b0000000L061AAC,1424887474000,005b0000000L061AAC,1424887474000,,,5547,03,,The Knowledge,,,a3Qb000000000tLEAQ,
a3Sb00000004MfYEAU,005b0000000L061AAC,FALSE,4706,GBP,1410535354000,005b0000000L061AAC,1557497871000,005b0000001FVCNAA4,1557497871000,,,4706,03,,Charity Financials,,,a3Qb000000000tLEAQ,WLR - CD1 - CaritasData Ltd - Charities Financial
a3Sb00000004MfdEAE,005b0000000L061AAC,FALSE,4100,GBP,1410535376000,005b0000000L061AAC,1557489182000,005b0000001FVCNAA4,1557489182000,,,4100,03,,Smee and Ford,,,a3Qb000000000tNEAQ,SME - SF2 - Smee & Ford Legacy Services - Legacy Reporting
a3Sb00000004MfiEAE,005b0000000L061AAC,FALSE,3898,GBP,1410535399000,005b0000000L061AAC,1424887502000,005b0000000L061AAC,1424887502000,,,3898,03,,SJ Live,,,a3Qb000000000tJEAQ,
a3Sb00000004MfxEAE,005b0000000L061AAC,FALSE,2344,GBP,1410535465000,005b0000000L061AAC,1557496461000,005b0000001FVCNAA4,1557496461000,,,2344,03,,HR Nation,,,a3Qb000000000tLEAQ,WLR - A8A - PR & MARKETING - HR Nation 2013
a3Sb00000004MgbEAE,005b0000000L061AAC,FALSE,6610,GBP,1412531789000,005b0000000L061AAC,1557488079000,005b0000001FVCNAA4,1557488079000,,,6610,03,,Quickpages,,,a3Qb000000000tKEAQ,MIL - ML1 - Wilmington Millennium - Quickpages
a3Sb00000004MhFEAU,005b0000000L061AAC,FALSE,PJ06,GBP,1412866513000,005b0000000L061AAC,1424887463000,005b0000000L061AAC,1424887463000,,,PJ06,03,,Managing Partner,,,a3Qb000000000tJEAQ,
a3S0X000000hUhIUAU,005b0000001FVCNAA4,FALSE,ISL,GBP,1596016826000,005b0000001FVCNAA4,1596016826000,005b0000001FVCNAA4,1596016826000,,,ISL,03,,Cert in Compliance,,,a3Qb000000000syEAA,
a3S0X000000hUhSUAU,005b0000001FVCNAA4,FALSE,SOIHK,GBP,1596016871000,005b0000001FVCNAA4,1596016871000,005b0000001FVCNAA4,1596016871000,,,SOIHK,03,,Hong Kong Online,,,a3Qb000000000syEAA,
a3S0X000000hVHkUAM,005b0000001FVCNAA4,FALSE,DFS,GBP,1596637572000,005b0000001FVCNAA4,1596637572000,005b0000001FVCNAA4,1596637572000,,,DFS,03,,DFSA CPD Product - Online,,,a3Qb000000000t8EAA,
a3S0X000000hVHpUAM,005b0000001FVCNAA4,FALSE,CIF,GBP,1596637614000,005b0000001FVCNAA4,1596637614000,005b0000001FVCNAA4,1596637614000,,,CIF,03,,Cert in FCP – Bahrain,,,a3Qb000000000t8EAA,
a3S0X000000hVIiUAM,005b0000001FVCNAA4,FALSE,SPT,GBP,1596705645000,005b0000001FVCNAA4,1596705645000,005b0000001FVCNAA4,1596705645000,,,SPT,03,,Spec Cert in TBF,,,a3Qb000000000syEAA,
