ID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTACTIVITYDATE,LASTVIEWEDDATE,LASTREFERENCEDDATE,ISACTIVE__C,EMAIL_FOOTER__C,QUALIFICATION__C,NO_OF_ASSESSMENTS_PASSES_REQUIRED__C,OVERALL_PASS_MARK__C,EMAIL_HEADER__C,CREDITS__C,LEVEL__C,EXCLUDE_FROM_BOOKING_CONFIRMATION__C,BRAND__C,MARKING_MODEL__C,FOLDER_ID__C,SUPPRESS_SELF_FUNDERS_ACCESS__C,CERTIFICATE_PROGRAMME_NAME__C,COMMUNICATION_LANGUAGE__C,EMAIL_WELCOME__C
a3z0X000000D7xHQAS,FALSE,ICA Specialist Certificate in Conduct Risk,GBP,1533803875000,005b0000000L1KUAA0,1573751753000,005b0000000LhkBAAS,1573751753000,,,,TRUE,<b>What happens next?</b> to get started with your studies watch this <b><a href=""http://www.kaltura.com/tiny/qnijl"" target=""_blank"">video</a>.</b> <br><br>Should you have any questions please get in touch with us by emailing <a href=""mailto:studentservices@int-comp.org"" target=""_blank"">studentservices@int-comp.org</a> or calling us on +44 (0)121 362 7534.  We wish you every success in your studies.<br> ,a41b0000000PqvBAAS,1,69.5,"Your studies start here! <br><br>To access your course materials, go to the ICA website click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>You’ll have access to the course for three months and you can take the online examination at any point during this period.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. ",,Certificate,FALSE,a39b00000008hMSAAY,Avg. of Assessments,46,FALSE,ICA Specialist Certificate in Conduct Risk,,
a3z0X000000D91AQAS,FALSE,ICA Certificate in Anti Money Laundering Online.,GBP,1534256055000,005b0000000L1KUAA0,1597748236000,005b0000000LhNEAA0,1597748236000,,,,TRUE,<b>What happens next?</b> To get started with your studies watch this <a href=""http://www.kaltura.com/tiny/qnijl"" target=""_blank"">video</a>.<br><br>If you have any questions please get in touch with us by emailing studentservices@int-comp.org or calling us on +44 (0)121 362 7534. We hope you enjoy your studies.,a41b0000000HsnRAAS,1,70,"To access your course materials, go to the ICA website click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>You’ll have access to the course for three months and you can take the online examination at any point during this period.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date. ",,Certificate,FALSE,a39b00000008igkAAA,Avg. of Assessments,,FALSE,ICA Certificate in Anti Money Laundering,,
a3z0X000000D9czQAC,FALSE,ICA Certificate in Anti Money Laundering - In-House (Apprenticeship VAT Exempt),GBP,1534504998000,005b0000002eGGJAA2,1562683458000,0050X000008uaG0QAI,1565126233000,,,,FALSE,,a41b0000000PJMzAAO,1,69.5,,,Certificate,FALSE,a39b00000008hMSAAY,Avg. of Assessments,,FALSE,ICA Certificate in Anti Money Laundering,,
a3z0X000000DDAQQA4,FALSE,Certificate in Fund Administration,GBP,1536062030000,005b0000000L1KUAA0,1562683459000,0050X000008uaG0QAI,1565126233000,,,,TRUE,The course materials are provided via our online learning platform. In order to gain access you will need to navigate to <a href=""http://www.cltint.com"" target=""_blank"">www.cltint.com</a> and log in using your unique username and password (set out above).<br><br><b>Please note that if you are self-funding your access to the platform will not be activated until payment has been received.</b><br><br>The course is assessed by an online examination and you have 12 months in which to successfully complete this. Further guidance regarding the examination is available on the online learning platform.<br><br>Should you have any queries please do not hesitate to contact the CLTI team on +44 (0)121 362 7733 or at <a href=""mailto:cltinternational@centlaw.com"" target=""_blank"">cltinternational@centlaw.com</a>,a410X000000wniwQAA,1,50,<br>Details of your registration are as follows:,,,FALSE,a39b00000008fYRAAY,Avg. of Assessments,,FALSE,Certificate in Fund Administration,English,
a3z0X000000DELtQAO,FALSE,ICA Certificate in Anti Money Laundering Online,GBP,1536662078000,005b0000000L1KUAA0,1573750232000,005b0000000LhV1AAK,1573750232000,,,,TRUE,<b>What happens next?</b> To get started with your studies watch this <a href=""http://www.kaltura.com/tiny/qnijl"" target=""_blank"">video</a>.<br><br>If you have any questions please get in touch with us by emailing  <a href=""mailto:info@ictmiddleeast.com"" target=""_blank"">info@ictmiddleeast.com</a> or calling us on +971 4401 9310. We hope you enjoy your studies.,a41b0000000HsR6AAK,1,70,"To access your course materials, go to the ICA website click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>You’ll have access to the course for three months and you can take the online examination at any point during this period.<br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.",,Certificate,FALSE,a39b0000000Tdo4AAC,Avg. of Assessments,35,FALSE,ICA Certificate in Anti Money Laundering,,
a3z0X000000DELyQAO,FALSE,ICA Certificate in Anti Money Laundering,GBP,1536663267000,005b0000000L1KUAA0,1573750388000,005b0000000LhV1AAK,1573750388000,,,,TRUE,<b>What happens next?</b> To get started with your studies watch this <a href=""http://www.kaltura.com/tiny/qnijl"" target=""_blank"">video</a>.<br><br>If you have any questions please get in touch with us by emailing  <a href=""mailto:info@ictmiddleeast.com"" target=""_blank"">info@ictmiddleeast.com</a> or calling us on +971 4401 9310. We hope you enjoy your studies.,a41b0000000HsR6AAK,1,50,"To access your course materials, go to the ICA website click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>You’ll have access to the course for three months and you can take the online examination at any point during this period.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date. <br> ",,Certificate,FALSE,a39b0000000Tdo4AAC,Avg. of Assessments,35,FALSE,ICA Certificate in Anti Money Laundering,,
a3z0X000000DEN1QAO,FALSE,ICA Certificate in Financial Crime Prevention,GBP,1536664896000,005b0000000L1KUAA0,1562683459000,0050X000008uaG0QAI,1565126233000,,,,TRUE,"We recommend that you attend the workshop as it really helps bring the learning to life and you’ll also get to meet other people on your course and benefit from shared experiences.<br><br>Once the workshop has taken place you will be able to access the online examination.<br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <u>info@ictmiddleeast.com</u> or calling us on +971 4 4019310.",a41b0000000PJNFAA4,1,69.5,Please take the time to review all of the material on the learning platform and make use of the support and guidance offered to you – you’ll find it invaluable when preparing for your online examination.<br><br>Your workshop date is below and we’ll email you approximately two weeks before the workshop to confirm locations and timings.,,Certificate,FALSE,a39b0000000Tdo4AAC,Avg. of Assessments,25,FALSE,ICA Certificate in Financial Crime Prevention,,
a3z0X000000DEkyQAG,FALSE,ICA Certificate in Financial Crime Online,GBP,1536833664000,005b0000000L1KUAA0,1562683459000,0050X000008uaG0QAI,1565126233000,,,,TRUE,"<span>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us.</span><br><br><span>If you’re on LinkedIn, please join the ICT Network and Study group here </span><a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a><span> and take the time to follow us on Twitter </span><a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a><span> and Facebook </span><a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a><span> for useful updates and tips.</span><br><br><span>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at </span><u>info@ictmiddleeast.com</u><span> or calling us on +971 4 4019310.</span>",a41b0000000PJNFAA4,1,70,"These log in details will give you access to ICA website <a href=""http://www.int-comp.org/"" target=""_blank"">www.int-comp.org</a>, please note you will be asked to change your password on first access to this site also.<br><br>Please take the time to review all of the material on the learning platform and make use of the support and guidance offered to you – you’ll find it invaluable when preparing for your online examination.<br><br>You’ll have access to the course for six months and you can take the online examination at any point during this period.",,Certificate,FALSE,a39b0000000Tdo4AAC,Avg. of Assessments,13,FALSE,ICA Certificate in Financial Crime Online,,
a3z0X000000DG8cQAG,FALSE,Level 3 Compliance Risk Officer,GBP,1537429329000,005b0000000L1KUAA0,1618394648000,005b0000000LhTLAA0,1618394648000,,,,TRUE,,a410X000000wnlRQAQ,1,50,,,,TRUE,a39b0000000TdnzAAC,Avg. of Assessments,,FALSE,Level 3 Compliance Risk Officer,English,
a3z0X000000DG8hQAG,FALSE,Level 6 Senior Compliance Risk Specialist,GBP,1537429378000,005b0000000L1KUAA0,1618394874000,005b0000000LhTLAA0,1618394874000,,,,TRUE,,a410X000000wnlRQAQ,1,50,,,,TRUE,a39b0000000TdnzAAC,Avg. of Assessments,,FALSE,Level 6 Senior Compliance Risk Specialist,English,
a3z0X000000DG9VQAW,FALSE,ICA Advanced Certificate in Managing Fraud - In-House - Exam only,GBP,1537435271000,005b0000000L1KUAA0,1562683459000,0050X000008uaG0QAI,1565126233000,,,,TRUE,If you have any questions please get in touch with us by emailing studentservices@int-comp.org or calling us on +44 (0)121 362 7534.   We hope you enjoy your studies.,a41b0000000kAQ3AAM,1,49.5,When you log into the learning platform for the first time you will be prompted to change your password.  The learning platform is accessed via the ICA website and is where you will find all the materials relating to your course.  If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.  Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.,,Advanced Certificate,FALSE,a39b00000008hMSAAY,Exam only,33,FALSE,ICA Advanced Certificate in Managing Fraud,,
